qid,subject,category,topic,model,shots,gold_index,gold_text,pred_index,pred_text,correct,notes,scores_json,raw_output,request_time_ms
6875,language science,"Sentences, fragments, and run-ons",grammar,openai/gpt-3.5-turbo,0,1,"Mom wraps the packages, and Dad drops them off at the post office.",1,"Mom wraps the packages, and Dad drops them off at the post office.",Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.971,"{""0"": 0.20689655172413793, ""1"": 0.9705882352941176}","(B) Mom wraps the packages, and Dad drops them off at the post office.",609
6877,language science,Reference skills,reference-skills,openai/gpt-3.5-turbo,0,0,yes,0,yes,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.042,"{""0"": 0.04225352112676056, ""1"": 0.014184397163120567}","(A) yes

The word ""dove"" falls alphabetically between ""deck"" and ""drawer,"" so it would be found on a dictionary page with these guide words.",684
6923,language science,Pronouns and antecedents,writing-strategies,openai/gpt-3.5-turbo,0,0,They say that diesel cars have better fuel economy than cars powered by gasoline.,0,They say that diesel cars have better fuel economy than cars powered by gasoline.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.271,"{""0"": 0.27074235807860264, ""1"": 0.1896551724137931}","Option (A) contains a vague pronoun reference. The pronoun ""they"" does not clearly refer to a specific group or entity, making the sentence unclear.",700
6924,natural science,Units and measurement,units-and-measurement,openai/gpt-3.5-turbo,0,0,43 milliliters,0,43 milliliters,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.875,"{""0"": 0.875, ""1"": 0.6666666666666666}",(A) 43 milliliters,724
6942,natural science,Classification,biology,openai/gpt-3.5-turbo,0,1,red salamander,1,red salamander,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.875,"{""0"": 0.2702702702702703, ""1"": 0.875}",(B) red salamander,611
6948,language science,Literary devices,figurative-language,openai/gpt-3.5-turbo,0,1,oxymoron,0,euphemism,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.818,"{""0"": 0.8181818181818182, ""1"": 0.09523809523809523}",(A) euphemism,506
6953,language science,Word usage and nuance,writing-strategies,openai/gpt-3.5-turbo,0,1,"Bert seemed to know a lot about African wildlife, but it turned out that his knowledge was mostly based on factoids gleaned from unreliable websites.",0,Bert subscribed to an online newsletter about African wildlife; he enjoyed receiving daily factoids about the wild animals' natural habitats and behavior.,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.972,"{""0"": 0.9716088328075709, ""1"": 0.4551282051282051}",Option A: Bert subscribed to an online newsletter about African wildlife; he enjoyed receiving daily factoids about the wild animals' natural habitats and behavior.,685
6956,natural science,Heredity,biology,openai/gpt-3.5-turbo,0,0,acquired,0,acquired,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.800,"{""0"": 0.8, ""1"": 0.38095238095238093}",(A) acquired,456
6958,natural science,Units and measurement,units-and-measurement,openai/gpt-3.5-turbo,0,0,13 meters,0,13 meters,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.818,"{""0"": 0.8181818181818182, ""1"": 0.6666666666666666}",(A) 13 meters,506
6965,natural science,Kinetic and potential energy,physics,openai/gpt-3.5-turbo,0,1,increased,2,stayed the same,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.882,"{""0"": 0.2857142857142857, ""1"": 0.2857142857142857, ""2"": 0.8823529411764706}",(C) stayed the same,557
6984,language science,Literary devices,figurative-language,openai/gpt-3.5-turbo,0,1,simile,1,simile,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.750,"{""0"": 0.2222222222222222, ""1"": 0.75}",(B) simile,452
6990,language science,Editing and revising,writing-strategies,openai/gpt-3.5-turbo,0,1,by using more specific language,1,by using more specific language,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.215,"{""0"": 0.1597222222222222, ""1"": 0.2152777777777778}","(B) by using more specific language

By using more specific language, the writer can paint a clearer picture of the unique features and qualities of the bicycle they would like to invent. This will make the essay more engaging and interesting for the reader.",941
7007,natural science,Physical and chemical change,chemistry,openai/gpt-3.5-turbo,0,2,Both are chemical changes.,2,Both are chemical changes.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.929,"{""0"": 0.5614035087719298, ""1"": 0.5614035087719298, ""2"": 0.9285714285714286, ""3"": 0.7540983606557377}",(C) Both are chemical changes.,764
7012,natural science,Kinetic and potential energy,physics,openai/gpt-3.5-turbo,0,2,decreased,0,increased,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.818,"{""0"": 0.8181818181818182, ""1"": 0.21428571428571427, ""2"": 0.6363636363636364}",(A) increased,453
7021,natural science,Genes to traits,biology,openai/gpt-3.5-turbo,0,1,having cystic fibrosis,1,having cystic fibrosis,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.917,"{""0"": 0.07142857142857142, ""1"": 0.9166666666666666}",(B) having cystic fibrosis,826
7026,language science,Phrases and clauses,grammar,openai/gpt-3.5-turbo,0,0,compound,1,compound-complex,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.889,"{""0"": 0.5714285714285714, ""1"": 0.8888888888888888, ""2"": 0.3076923076923077, ""3"": 0.5185185185185185}",(B) compound-complex,812
7037,natural science,Physical and chemical change,chemistry,openai/gpt-3.5-turbo,0,1,chemical change,1,chemical change,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.882,"{""0"": 0.7058823529411765, ""1"": 0.8823529411764706}",(B) chemical change,677
7041,natural science,Units and measurement,units-and-measurement,openai/gpt-3.5-turbo,0,2,2 pounds,2,2 pounds,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.800,"{""0"": 0.6, ""1"": 0.5555555555555556, ""2"": 0.8}",(C) 2 pounds,496
7052,natural science,Genes to traits,biology,openai/gpt-3.5-turbo,0,0,LL,0,LL,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.500,"{""0"": 0.5, ""1"": 0.25}",(A) LL,772
7064,natural science,Genes to traits,biology,openai/gpt-3.5-turbo,0,0,ll,0,ll,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.500,"{""0"": 0.5, ""1"": 0.23529411764705882}",(B) ll,454
7078,language science,Creative techniques,writing-strategies,openai/gpt-3.5-turbo,0,1,slouched,1,slouched,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.213,"{""0"": 0.13513513513513514, ""1"": 0.21333333333333335}",The ancient oak tree slouched under the weight of its own branches.,580
7085,natural science,Physical and chemical change,chemistry,openai/gpt-3.5-turbo,0,3,Both are only physical changes.,3,Both are only physical changes.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.212,"{""0"": 0.11764705882352941, ""1"": 0.18055555555555555, ""2"": 0.11764705882352941, ""3"": 0.21160409556313994}","(D) Both are only physical changes. 

Carving a piece of wood and sewing an apron both involve changing the physical appearance or shape of the material without altering its chemical composition. These are examples of physical changes rather than chemical changes.",889
7092,natural science,Materials,physics,openai/gpt-3.5-turbo,0,1,cotton apron,1,cotton apron,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.857,"{""0"": 0.2, ""1"": 0.8571428571428571, ""2"": 0.14814814814814814}",(B) cotton apron,540
7107,language science,Verb tense,verbs,openai/gpt-3.5-turbo,0,0,future tense,0,future tense,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.857,"{""0"": 0.8571428571428571, ""1"": 0.6153846153846154, ""2"": 0.5517241379310345}",(A) future tense,514
7108,natural science,Units and measurement,units-and-measurement,openai/gpt-3.5-turbo,0,1,75°F,1,75°F,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.667,"{""0"": 0.5, ""1"": 0.6666666666666666}",(B) 75°F,531
7119,natural science,Thermal energy,physics,openai/gpt-3.5-turbo,0,1,the block of iron with more mass,0,the block of iron with less mass,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.215,"{""0"": 0.21476510067114093, ""1"": 0.21476510067114093}","(B) the block of iron with more mass

Explanation: Thermal energy is directly proportional to the mass of an object. Therefore, the block of iron with more mass will have more thermal energy compared to the block with less mass, even if they have the same temperature.",878
7124,language science,Verb tense,verbs,openai/gpt-3.5-turbo,0,1,future tense,1,future tense,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.857,"{""0"": 0.5384615384615384, ""1"": 0.8571428571428571, ""2"": 0.5517241379310345}",(B) future tense,504
7138,language science,"Audience, purpose, and tone",writing-strategies,openai/gpt-3.5-turbo,0,0,I am a certified college graduate seeking a teaching position.,0,I am a certified college graduate seeking a teaching position.,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.816,"{""0"": 0.8157894736842105, ""1"": 0.40764331210191085}","Option (A) ""I am a certified college graduate seeking a teaching position"" is more formal.",668
7150,natural science,Heat and thermal energy,physics,openai/gpt-3.5-turbo,0,0,a 200-gram cup of black tea at a temperature of 105°F,0,a 200-gram cup of black tea at a temperature of 105°F,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.431,"{""0"": 0.43089430894308944, ""1"": 0.42276422764227645}","The object with more thermal energy is option (A) - a 200-gram cup of black tea at a temperature of 105°F. This is because the higher the temperature of an object, the more thermal energy it possesses.",794
7161,natural science,Genes to traits,biology,openai/gpt-3.5-turbo,0,1,having Bekko patterning,1,having Bekko patterning,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.920,"{""0"": 0.8888888888888888, ""1"": 0.92}",(B) having Bekko patterning,527
7164,natural science,Genes to traits,biology,openai/gpt-3.5-turbo,0,0,curled ears,0,curled ears,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.846,"{""0"": 0.8461538461538461, ""1"": 0.42857142857142855}",(A) curled ears,558
7188,language science,Reference skills,reference-skills,openai/gpt-3.5-turbo,0,0,brow,1,bandage,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.135,"{""0"": 0.019801980198019802, ""1"": 0.1346153846153846}","The word ""bandage"" would be found on a dictionary page with the guide words ""bolt"" and ""buckled"".",779
7192,language science,Creative techniques,writing-strategies,openai/gpt-3.5-turbo,0,1,gobbled up,0,washed over,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.846,"{""0"": 0.8461538461538461, ""1"": 0.24}",(A) washed over,516
7206,language science,"Sentences, fragments, and run-ons",writing-strategies,openai/gpt-3.5-turbo,0,1,"My ancestors are from Russia, they came here many years ago.",1,"My ancestors are from Russia, they came here many years ago.",Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.968,"{""0"": 0.2696629213483146, ""1"": 0.967741935483871}","(B) My ancestors are from Russia, they came here many years ago.",741
7207,language science,Reference skills,reference-skills,openai/gpt-3.5-turbo,0,0,yes,0,yes,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.600,"{""0"": 0.6, ""1"": 0.0}",(A) yes,669
7208,natural science,Designing experiments,science-and-engineering-practices,openai/gpt-3.5-turbo,0,1,Does a rubber inner tube sled or a plastic sled go faster down a hill?,0,Does a rubber inner tube sled go faster down a small hill or down a big hill?,N,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.975,"{""0"": 0.9746835443037974, ""1"": 0.6887417218543046, ""2"": 0.4857142857142857}",(A) Does a rubber inner tube sled go faster down a small hill or down a big hill?,723
7212,language science,Developing and supporting arguments,writing-strategies,openai/gpt-3.5-turbo,0,0,false dichotomy: an argument that presents only two choices when more options exist,0,false dichotomy: an argument that presents only two choices when more options exist,Y,no_train_match_for_group -> used_0shot | strict_similarity=SequenceMatcher ratio; best_score=0.332,"{""0"": 0.3319838056680162, ""1"": 0.11646586345381527, ""2"": 0.1934156378600823}","(A) false dichotomy: an argument that presents only two choices when more options exist

In this text, the speaker is presenting Barbara with only two options - to stop reading paranormal romance novels or admit she doesn't believe in empowering women. This oversimplifies the situation and ignores the possibility that Barbara can enjoy reading paranormal romance novels while still believing in empowering women.",1293
